ID,Default_Status,Loan_amount,Interest,Maturity,Credit_scores,Length,Readability_1,Readability_2,Readability_3,Attitude,Work_Info,Income_Info,Explanation,Guarantee,Thanks,Request,Usage_1,Usage_2,Usage_3,Usage_4,Usage_5,Usage_6,Age,Is_Married,Income_Level,Car,House,Car_Loan,House_Loan
768,,5,12,12,90,28,0 ,0.00000 ,8.276924,0,0,1,0,0,0,0,1,0,0,0,0,0,40,0,2,0,1,0,0
769,,2.8,12,12,74,38,3 ,0.07895 ,4.4,0,0,0,0,0,0,0,0,1,0,0,0,0,25,1,2,0,0,0,0
770,,0.8,12,12,94,31,6 ,0.19355 ,4,0,1,1,0,0,0,0,0,0,0,0,0,1,26,1,1,0,0,0,0
771,,3,12,12,99,80,10 ,0.12500 ,6.402128,-0.0212766,1,1,0,0,0,0,0,1,0,0,0,0,28,1,2,0,0,0,0
772,,10,13,24,0,53,5 ,0.09434 ,7.333332,0.166667,0,0,0,0,1,1,0,0,0,0,1,0,42,0,5,1,0,0,0
773,,7,12,12,103,27,1 ,0.03704 ,6,0,1,0,0,0,0,0,0,0,1,0,0,0,41,1,2,1,1,0,0
774,,0.8,11,12,110,96,12 ,0.12500 ,10,0,0,1,1,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,0
775,,1,12,12,102,135,14 ,0.10370 ,7.982224,0.0138889,1,1,1,1,0,1,1,0,0,0,0,0,38,0,2,1,0,0,0
776,,1.8,11,12,115,107,12 ,0.11215 ,7.255932,0,1,1,1,0,0,0,0,1,0,0,0,0,25,1,2,0,0,0,0
777,,1,12,12,0,20,0 ,0.00000 ,3.6,0,1,0,0,0,0,0,0,0,0,1,0,0,28,1,4,0,0,0,0
778,,5,11,12,111,41,5 ,0.12195 ,4.4,0.0454545,0,1,0,0,0,0,1,0,0,0,0,0,50,0,2,0,1,0,0
779,,1.3,11,6,0,22,4 ,0.18182 ,2.6,0.153846,0,0,0,0,1,0,0,0,0,0,1,0,28,0,2,0,0,0,0
780,,1,12,12,0,20,0 ,0.00000 ,4.4,0,1,0,0,0,0,0,0,0,0,0,1,0,40,0,1,0,0,0,0
781,,1.1,12,12,106,38,2 ,0.05263 ,4.6,0,1,0,0,0,0,0,1,0,0,0,0,0,30,0,1,1,1,1,1
782,,2.4,10,9,0,46,4 ,0.08696 ,5.6,0,1,0,0,0,0,0,0,0,0,0,1,0,48,0,5,1,1,0,0
783,,3,12,12,0,43,5 ,0.11628 ,11.2,-0.0357143,0,0,0,0,0,1,0,1,0,0,0,0,48,0,3,0,1,0,0
784,,2,12,12,98,40,3 ,0.07500 ,9.2,0.0434783,1,0,0,0,0,0,0,0,1,0,0,0,41,0,5,0,1,0,1
785,,0.7,10,6,114,21,3 ,0.14286 ,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,25,1,2,0,1,0,1
786,,4.6,12,12,106,75,6 ,0.08000 ,17.75238,0,1,1,0,0,0,0,0,0,0,1,0,0,29,0,4,0,1,0,1
787,,1,10,3,0,21,2 ,0.09524 ,5.103032,0,1,1,0,0,0,0,0,0,0,0,1,0,27,0,4,1,0,0,0
788,,3,12,12,102,41,4 ,0.09756 ,3.466668,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0,2,1,1,0,1
789,,1.8,11,6,100,21,3 ,0.14286 ,5.836364,0,1,1,0,0,0,0,0,1,0,0,0,0,44,0,2,0,1,0,0
790,,0.9,11,6,96,96,9 ,0.09375 ,4.929232,0,1,1,1,0,0,0,0,0,0,0,1,0,40,0,1,1,0,0,0
791,,1.7,13,24,96,41,5 ,0.12195 ,6.544928,0,0,1,1,0,0,0,0,1,0,0,0,0,26,0,1,0,0,0,0
792,,0.7,11,6,0,47,4 ,0.08511 ,12,0.0333334,0,0,0,0,0,1,1,0,0,0,0,0,28,1,2,0,0,0,0
793,,2.1,12,12,94,81,8 ,0.09877 ,10.616328,0.0204082,1,1,1,0,0,1,0,0,0,1,0,0,34,0,2,1,1,1,1
794,,4.4,11,6,99,100,11 ,0.11000 ,8.26668,0.0161291,1,0,0,0,0,0,0,0,0,0,1,0,26,0,3,1,0,1,0
795,,2.5,11,6,96,38,4 ,0.10526 ,4.4,0,1,1,0,0,0,0,1,0,0,0,0,0,29,0,2,0,0,0,0
796,,5,13,24,95,23,3 ,0.13043 ,3,-0.0666667,0,0,0,0,0,0,0,1,0,0,0,0,29,0,3,0,1,0,1
797,,3.5,11,12,116,93,10 ,0.10753 ,12.477968,0.0169492,1,1,1,0,0,1,1,0,0,0,0,0,40,0,2,1,1,1,1
798,,3,12,12,0,75,8 ,0.10667 ,9.4,0.0212766,0,0,0,1,1,1,0,1,0,0,0,0,50,0,2,0,1,0,0
799,,3,12,12,61,71,7 ,0.09859 ,9,0.0444444,0,0,0,1,0,1,0,1,0,0,0,0,41,0,2,0,1,0,0
800,,2,11,12,112,194,14 ,0.07216 ,24.277968,0.01694912,1,0,0,0,0,1,0,1,0,0,0,0,27,1,4,1,0,0,0
801,,0.6,12,12,81,29,2 ,0.06897 ,7.2,0.0555556,0,0,0,1,0,1,1,0,0,0,0,0,29,1,1,0,0,0,0
802,,1.8,12,12,106,74,8 ,0.10811 ,8.8,0.0227273,1,0,0,0,0,0,0,1,0,0,0,0,28,0,2,0,1,0,1
803,,2.2,11,6,100,163,19 ,0.11656 ,7.777776,0.0444444,1,1,0,1,0,0,0,1,0,0,0,0,31,1,2,0,0,0,0
804,,0.6,12,12,106,52,4 ,0.07692 ,12,0.166667,1,0,0,0,1,0,0,0,0,0,1,0,25,1,1,0,0,0,0
805,,3,12,9,0,98,8 ,0.08163 ,11.8,0.0169492,1,0,0,1,0,0,0,0,0,1,0,0,37,0,2,0,1,0,0
806,,3,12,12,98,22,3 ,0.13636 ,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,4,1,1,0,1
807,,3,12,12,0,31,3 ,0.09677 ,7.2,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0,3,0,1,0,0
808,,0.8,12,12,0,25,1 ,0.04000 ,5.2,0,0,1,1,0,0,0,1,0,0,0,0,0,28,1,1,0,1,0,0
809,,1.8,12,12,106,37,5 ,0.13514 ,4.6,0,1,0,1,0,0,0,0,0,0,0,1,0,26,0,4,0,0,0,0
810,,1.4,12,12,90,28,3 ,0.10714 ,9.15294,0,0,1,0,0,0,0,0,0,1,0,0,0,32,1,1,0,1,0,0
811,,1.5,12,12,0,21,10 ,0.47619 ,7.2,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,4,0,1,0,0
812,,1.7,12,12,0,31,4 ,0.12903 ,4.4,0,0,0,0,1,0,0,0,1,0,0,0,0,26,1,1,0,0,0,0
813,,0.4,11,6,87,38,3 ,0.07895 ,6,0,1,1,0,0,0,0,0,0,1,0,0,0,39,0,2,0,0,0,0
814,,0.9,11,12,112,108,11 ,0.10185 ,8,0.0166667,0,1,1,0,0,0,1,0,0,0,0,0,28,1,1,0,0,0,0
815,,1.3,13,24,0,32,3 ,0.09375 ,8,0,0,0,0,1,0,0,0,0,0,0,1,0,29,0,2,1,0,0,0
816,,0.6,12,12,106,28,3 ,0.10714 ,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,52,0,1,0,1,0,0
817,,0.5,11,6,0,22,2 ,0.09091 ,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0,1,0,1,0,0
818,,0.6,10,6,0,22,2 ,0.09091 ,2.6,0.153846,1,0,0,0,1,1,0,0,1,0,0,0,27,1,1,0,0,0,0
819,,3,12,9,99,22,0 ,0.00000 ,8.133332,0,0,0,0,0,0,0,1,0,0,0,0,0,44,1,2,1,1,0,0
820,,1.4,12,12,0,51,6 ,0.11765 ,3.383332,0,1,1,0,0,0,0,0,1,0,0,0,0,26,1,1,0,0,0,0
821,,1.6,12,12,89,39,0 ,0.00000 ,11.81052,0.0526316,1,1,0,0,0,0,1,0,0,0,0,0,37,0,2,1,1,0,0
822,,5,13,24,0,97,6 ,0.06186 ,7.86668,-0.0169491,0,0,0,0,0,0,0,0,1,0,0,0,37,0,3,1,0,1,0
823,,5,12,12,102,69,7 ,0.10145 ,6.33332,0,1,0,0,0,0,0,0,0,1,0,0,0,27,1,2,0,0,0,0
824,,3.5,13,24,0,50,2 ,0.04000 ,9.633332,0,0,1,0,0,0,0,0,0,1,0,0,0,39,0,5,1,1,0,0
825,,2,13,24,0,36,0 ,0.00000 ,9.6,0.0416667,0,0,0,0,0,1,1,0,0,0,0,0,36,0,2,0,1,0,1
826,,1.4,13,24,0,52,0 ,0.00000 ,11.93846,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,4,1,1,0,1
827,,1.4,12,12,97,120,11 ,0.09167 ,11.65832,0,0,1,0,0,0,0,0,1,0,0,0,0,34,0,1,1,1,0,0
828,,1.2,11,12,116,54,9 ,0.16667 ,4.4,0.0606061,1,0,0,1,0,0,1,0,0,0,0,0,36,0,1,0,1,0,0
829,,4,12,12,0,91,8 ,0.08791 ,26,0,1,1,0,0,0,0,0,0,0,1,0,0,33,0,4,0,1,0,1
830,,0.6,11,6,100,60,10 ,0.16667 ,9,0,1,1,0,0,0,0,0,1,0,0,0,0,44,0,1,1,1,1,0
831,,1.8,11,12,0,98,6 ,0.06122 ,10.242412,0.0727274,1,1,0,0,1,1,0,1,0,0,0,0,32,1,5,1,0,0,0
832,,1.6,13,24,0,452,48 ,0.10619 ,12.0603736,0.0261194,1,1,0,0,1,1,0,1,0,0,0,0,47,0,1,0,1,0,0
833,,0.8,13,15,100,42,6 ,0.14286 ,3.466668,0.0384615,1,0,1,0,0,0,0,1,0,0,0,0,23,1,1,0,0,0,0
834,,0.4,12,12,85,30,3 ,0.10000 ,4.166668,0,0,1,0,0,0,0,0,1,0,0,0,0,28,1,1,1,1,0,0
835,,3,12,12,101,28,4 ,0.14286 ,3.4,0.176471,0,0,0,0,0,1,0,1,0,0,0,0,28,0,2,0,1,0,1
836,,6,11,12,123,62,4 ,0.06452 ,6.4,0.0625,1,0,0,0,1,0,0,0,0,0,1,0,32,0,4,1,0,0,0
837,,2.5,12,12,102,63,8 ,0.12698 ,4.93332,0,1,0,1,1,0,0,1,0,0,0,0,0,26,1,2,0,1,0,0
838,,2.6,13,24,0,73,7 ,0.09589 ,8.457144,0,1,1,0,0,0,0,0,1,0,0,0,0,35,0,2,0,1,0,0
839,,1.8,12,12,100,35,5 ,0.14286 ,4.2,0,1,0,0,0,0,0,1,0,0,0,0,0,33,0,1,0,1,0,1
840,,1.8,12,12,105,50,4 ,0.08000 ,6.2,0,1,1,0,0,0,0,0,1,0,0,0,0,45,0,2,0,1,0,0
841,,6,12,12,0,21,1 ,0.04762 ,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,39,0,5,0,1,0,0
842,,2.8,13,24,92,81,7 ,0.08642 ,6.55238,0,1,1,0,0,0,0,1,0,0,0,0,0,40,0,4,1,1,0,0
843,,5,13,24,0,42,4 ,0.09524 ,11.266668,0,1,1,0,1,0,0,0,1,0,0,0,0,41,0,5,0,1,0,0
844,,1.5,12,12,78,31,3 ,0.09677 ,8,0,1,0,0,0,0,0,0,0,0,1,0,0,28,0,3,0,0,0,0
845,,2.5,11,12,107,31,4 ,0.12903 ,5.905264,0,0,1,1,0,0,0,0,0,1,0,0,0,32,1,4,0,0,0,0
846,,0.5,12,12,105,42,6 ,0.14286 ,3.333332,0.04,1,0,0,0,0,0,1,0,0,0,0,0,26,1,1,0,0,0,0
847,,0.3,12,12,96,37,5 ,0.13514 ,5,0.04,1,0,0,0,0,0,1,0,0,0,0,0,33,0,1,0,1,0,1
848,,0.72,11,9,104,20,4 ,0.20000 ,1.866668,0.142857,0,0,1,0,0,1,0,0,0,0,0,1,29,0,1,0,0,0,0
849,,1.8,12,12,104,21,2 ,0.09524 ,4.8,0,0,0,0,0,0,0,0,1,0,0,0,0,25,1,2,1,1,1,0
850,,0.8,10,6,0,37,5 ,0.13514 ,10.8,0.148148,0,0,0,1,0,0,0,1,0,0,0,0,39,0,2,1,1,1,0
851,,2,11,12,101,36,5 ,0.13889 ,3.066668,0.0869565,1,0,0,1,0,0,0,0,0,0,1,0,27,0,1,1,1,0,0
852,,3,12,12,0,24,2 ,0.08333 ,8.276924,0,1,0,0,0,0,0,0,0,0,0,1,0,26,0,3,0,0,0,0
853,,2,12,12,102,64,6 ,0.09375 ,7.8,-0.0512821,1,0,0,0,0,0,0,0,0,1,0,0,27,1,2,0,0,0,0
854,,3,12,12,101,43,4 ,0.09302 ,5,0.04,1,0,0,0,0,0,0,0,0,0,1,0,33,0,4,1,1,1,0
855,,21.6,13,24,0,21,4 ,0.19048 ,1.866668,0.0714286,0,0,0,0,0,1,0,0,0,0,1,0,34,0,5,1,1,0,1
856,,2.5,12,12,110,103,9 ,0.08738 ,8.301756,0.0175439,1,0,0,0,0,0,0,0,0,0,1,0,33,0,2,1,0,0,0
857,,1.6,13,24,0,78,6 ,0.07692 ,6.4,0,1,0,0,0,0,0,0,0,0,1,0,0,25,1,1,1,0,0,0
858,,1,12,12,101,71,7 ,0.09859 ,8.33332,0.025,1,1,1,0,0,0,1,0,0,0,0,0,29,1,2,0,0,0,0
859,,2.04,13,24,0,164,15 ,0.09146 ,10.89208,0.0693069,0,1,1,0,1,1,0,1,0,0,0,0,26,1,2,0,1,0,0
860,,3,12,12,0,20,3 ,0.15000 ,2.6,0.153846,0,0,0,0,1,1,0,1,0,0,0,0,39,0,2,0,1,0,0
861,,1.2,10,6,108,37,4 ,0.10811 ,4,-0.05,0,0,0,0,0,0,0,1,0,0,0,0,31,0,1,0,0,0,0
862,,2.9,12,12,104,38,4 ,0.10526 ,2.1,0,1,1,0,0,0,0,0,0,0,1,0,0,34,0,3,1,1,1,1
863,,1.2,12,12,0,76,9 ,0.11842 ,7.233332,0,0,1,0,1,0,1,1,0,0,0,0,0,37,0,1,1,1,0,0
864,,4.9,12,12,104,62,6 ,0.09677 ,3.9,0.025641,1,0,0,0,0,0,0,0,0,0,1,0,36,1,2,1,0,0,0
865,,7,12,12,105,56,6 ,0.10714 ,8.780644,0.0322581,1,1,0,1,0,0,0,0,0,0,1,0,40,0,4,1,0,0,0
866,,0.8,11,6,0,25,3 ,0.12000 ,2.6,0,1,0,0,0,0,0,0,0,0,1,0,0,26,1,2,0,0,0,0
867,,2.1,12,12,0,22,3 ,0.13636 ,5.2,0.153846,0,0,0,0,0,0,0,0,0,0,0,1,44,0,2,0,1,0,0
868,,1.4,13,24,88,44,0 ,0.00000 ,12.933332,0,0,1,0,0,0,0,1,0,0,0,0,0,24,1,2,0,0,0,0
869,,2.2,12,12,106,21,3 ,0.14286 ,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,2,0,1,0,1
870,,0.5,10,6,110,21,2 ,0.09524 ,5.733332,0,0,0,0,0,0,0,1,0,0,0,0,0,26,1,2,1,0,0,0
871,,2.5,11,12,117,20,3 ,0.15000 ,5.733332,0.0833333,1,1,0,0,1,0,0,0,1,0,0,0,30,1,2,0,0,0,0
872,,0.7,12,12,76,42,3 ,0.07143 ,4.866668,0,0,1,0,0,0,0,1,0,0,0,0,0,24,1,1,0,0,0,0
873,,5,9,3,103,90,8 ,0.08889 ,10.8,0,1,1,1,0,0,0,0,0,0,1,0,0,31,0,5,1,1,1,0
874,,3,11,12,98,30,5 ,0.16667 ,3.4,0.0588235,0,1,0,1,0,0,0,1,0,0,0,0,28,1,2,0,0,0,0
875,,1.6,11,12,112,126,10 ,0.07937 ,8.21948,-0.025974,1,0,0,0,0,0,0,0,1,0,0,0,24,1,2,0,0,0,0
876,,1.3,12,12,0,21,1 ,0.04762 ,5.6,0,0,1,0,0,0,0,0,1,0,0,0,0,25,0,1,0,0,0,0
877,,2.8,12,12,90,56,7 ,0.12500 ,4.66668,0,1,1,0,0,0,0,0,1,0,0,0,0,27,1,2,0,0,0,0
878,,1,10,3,96,24,0 ,0.00000 ,4.8,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1,2,0,0,0,0
879,,0.7,13,24,100,24,3 ,0.12500 ,3,0.133333,0,0,0,1,1,0,1,0,0,0,0,0,28,0,1,1,0,0,0
880,,2,10,3,0,39,0 ,0.00000 ,8,0,1,0,0,0,0,0,0,0,0,1,0,0,43,1,2,0,0,0,0
881,,0.8,10,6,85,57,6 ,0.10526 ,8,0.05,1,0,0,0,0,1,0,0,0,0,1,0,27,0,5,1,0,1,0
882,,2.1,12,12,98,40,3 ,0.07500 ,4.2,-0.047619,0,0,1,0,0,0,0,1,0,0,0,0,27,1,1,1,0,0,0
883,,1.5,11,6,101,24,3 ,0.12500 ,5.733332,0.0833333,1,0,0,1,0,0,0,0,0,0,1,0,35,0,2,1,1,1,1
884,,1.5,13,24,99,67,4 ,0.05970 ,10.643244,0,0,1,0,0,0,0,0,1,0,0,0,0,29,0,1,1,0,0,0
885,,0.7,11,6,0,43,0 ,0.00000 ,10.30476,0,0,1,1,0,0,0,0,1,0,0,0,0,45,0,1,0,1,0,0
886,,0.7,12,12,0,20,2 ,0.10000 ,8,0.3,0,0,0,1,1,1,0,0,1,0,0,0,29,1,1,0,0,0,0
887,,1,12,12,0,91,8 ,0.08791 ,8.318868,0,0,1,1,0,0,0,0,1,0,0,0,0,33,0,1,0,0,0,0
888,,1,13,24,101,37,4 ,0.10811 ,11.6,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,2,0,0,0,0
889,,3,13,24,0,45,6 ,0.13333 ,11.6,0,0,0,0,0,0,0,0,1,0,0,0,0,29,1,2,0,1,0,0
890,,1.1,11,6,101,56,5 ,0.08929 ,14,0.0571429,1,1,0,0,1,0,0,0,0,0,1,0,31,0,4,0,1,0,0
891,,2.2,13,24,0,28,4 ,0.14286 ,2.266668,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,1,0,1,0,0
892,,1,11,6,0,37,5 ,0.13514 ,4.2,0,1,0,0,0,0,0,0,1,0,0,0,0,27,1,3,0,0,0,0
893,,6,10,6,108,65,5 ,0.07692 ,10.15,0.03125,1,1,0,0,0,0,0,0,0,0,1,0,34,0,5,1,1,0,0
894,,3,12,12,102,23,1 ,0.04348 ,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,3,0,0,0,0
895,,0.9,12,12,0,25,2 ,0.08000 ,3.8,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,1,1,1,0,0
896,,2.4,11,12,121,54,2 ,0.03704 ,4.66668,0.0285714,0,0,0,0,0,0,0,1,0,0,0,0,36,0,3,0,1,0,1
897,,2.9,11,6,99,43,5 ,0.11628 ,3.333332,0.08,1,0,0,0,1,0,0,0,0,1,0,0,30,0,4,0,0,0,0
898,,1.6,11,12,121,68,7 ,0.10294 ,9.530232,0,0,1,0,1,1,0,0,1,0,0,0,0,29,0,1,0,0,0,0
899,,3,13,24,0,138,12 ,0.08696 ,11.86668,0.0337079,1,1,0,1,0,0,0,1,0,0,0,0,27,0,2,0,1,0,0
900,,0.5,12,12,99,42,4 ,0.09524 ,6.88148,0,1,1,0,0,0,1,0,1,0,0,0,0,43,0,1,1,1,0,1
901,,1,10,3,98,21,3 ,0.14286 ,2.4,0,0,0,0,0,0,0,1,0,0,0,0,0,48,0,4,1,1,0,1
902,,3.8,11,12,99,40,5 ,0.12500 ,4.4,0,1,0,0,0,0,0,1,0,0,0,0,0,29,0,3,1,1,1,1
903,,0.8,11,12,112,65,6 ,0.09231 ,7.2,0,1,0,0,0,0,0,0,0,1,0,0,0,25,1,1,0,0,0,0
904,,0.8,11,6,93,25,2 ,0.08000 ,8.276924,0,1,0,0,0,0,0,1,0,0,0,0,0,38,0,1,0,0,0,0
905,,3,13,24,0,44,5 ,0.11364 ,6,0,0,0,1,0,0,1,0,1,0,0,0,0,40,0,3,0,1,0,0
906,,2.5,13,24,0,69,6 ,0.08696 ,8.4,0.0238095,1,1,1,0,0,0,0,0,0,0,1,0,29,0,4,1,1,1,1
907,,1.6,12,12,100,45,4 ,0.08889 ,6.73846,0,0,0,0,0,0,0,0,1,0,0,0,0,48,0,1,0,1,0,0
908,,3.8,13,24,111,202,27 ,0.13366 ,5.46668,0.00813008,1,1,1,0,0,0,0,0,0,0,1,0,34,0,2,0,1,0,1
909,,6,10,6,159,31,4 ,0.12903 ,4,0.05,0,0,1,0,1,0,1,0,0,0,0,0,37,0,5,1,1,0,1
910,,5,10,3,98,30,2 ,0.06667 ,6.8,0,1,1,0,0,0,0,0,0,0,1,0,0,32,0,5,1,1,0,1
911,,3,12,12,104,21,2 ,0.09524 ,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,3,0,1,0,1
912,,2.5,12,12,0,57,7 ,0.12281 ,7,0,1,1,0,0,0,0,0,0,0,1,0,0,49,0,5,0,1,0,0
913,,0.4,11,9,117,25,3 ,0.12000 ,3,0.133333,1,0,0,1,1,0,1,0,0,0,0,0,29,1,2,0,0,0,0
914,,0.5,12,12,0,189,18 ,0.09524 ,8.949248,0,1,1,1,1,0,0,0,1,0,0,0,0,46,0,1,0,1,0,0
915,,5,12,12,0,44,3 ,0.06818 ,5.005128,0.0384615,1,0,0,0,0,1,0,0,0,1,0,0,46,0,2,1,0,0,0
916,,3,13,24,102,22,2 ,0.09091 ,2.4,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,5,1,0,1,0
917,,3,10,3,98,91,9 ,0.09890 ,5.1,0.0392157,1,0,0,0,0,0,0,0,0,0,1,0,29,1,3,0,0,0,0
918,,2.5,11,12,0,137,13 ,0.09489 ,4.35,0.0229885,1,1,0,0,1,1,0,1,0,0,0,0,52,0,3,1,1,0,0
919,,0.8,13,18,88,43,5 ,0.11628 ,3.466668,0.0769231,0,0,0,0,0,1,0,1,0,0,0,0,29,0,1,0,1,0,0
920,,2.5,13,24,0,228,18 ,0.07895 ,10.425856,0.0149254,1,1,0,1,0,0,0,1,0,0,0,0,41,0,2,0,1,0,1
921,,0.8,12,9,100,35,3 ,0.08571 ,4.4,-0.0454545,1,1,0,0,0,0,0,0,0,0,1,0,34,1,2,1,1,0,1
922,,2.6,11,6,0,33,2 ,0.06061 ,8,0,1,0,0,0,0,0,0,1,0,0,0,0,25,1,1,0,1,0,0
923,,0.8,11,6,0,31,3 ,0.09677 ,9.15294,0.0588235,0,1,0,0,0,0,0,0,0,0,1,0,24,1,2,0,0,0,0
924,,5,13,24,0,150,10 ,0.06667 ,37.098852,0.0114942,1,1,0,0,0,1,0,0,0,0,1,0,40,0,3,1,0,0,0
925,,0.5,12,12,0,50,4 ,0.08000 ,6.8,0.0294118,0,0,0,0,0,1,0,0,1,0,0,0,30,1,1,0,0,0,0
926,,2.5,11,6,97,25,1 ,0.04000 ,5.6,0,1,0,0,0,0,0,0,0,0,0,1,0,30,0,3,0,0,0,0
927,,3,13,24,0,64,8 ,0.12500 ,6,0.0222222,1,0,0,0,1,1,0,0,0,0,1,0,36,0,2,0,1,0,0
928,,4.7,13,24,102,112,13 ,0.11607 ,7.4,0.027027,1,0,1,1,0,0,0,0,0,0,1,0,27,1,2,0,0,0,0
929,,3,13,18,0,70,7 ,0.10000 ,4.3,-0.0232558,1,0,0,1,0,0,1,0,0,0,0,0,29,0,2,0,1,0,0
930,,0.3,10,6,103,42,5 ,0.11905 ,3.733332,0.0714286,0,0,0,0,1,0,0,0,1,0,0,0,32,0,1,1,0,0,0
931,,0.6,11,6,101,76,7 ,0.09211 ,6.888888,-0.0222222,1,1,1,0,0,0,1,0,0,0,0,0,27,1,1,1,1,0,0
932,,1,13,24,0,25,0 ,0.00000 ,5.2,0.0769231,0,0,0,0,0,0,0,1,0,0,0,0,24,1,1,0,1,0,1
933,,0.6,12,12,105,22,3 ,0.13636 ,2.4,0,1,0,0,1,0,0,0,1,0,0,0,0,33,0,3,1,0,0,0
934,,1.32,12,12,0,73,8 ,0.10959 ,4.8,0.0416667,0,0,1,0,1,0,1,0,0,0,0,0,34,0,4,1,0,0,0
935,,0.6,13,24,108,26,2 ,0.07692 ,3,0,0,0,0,0,0,0,1,0,0,0,0,0,32,1,1,1,1,0,0
936,,5,13,24,0,30,3 ,0.10000 ,8,0.05,1,0,0,1,0,0,0,0,0,1,0,0,26,1,2,0,0,0,0
937,,3.5,13,24,0,25,3 ,0.12000 ,2.8,0,0,0,1,0,0,0,1,0,0,0,0,0,29,0,5,1,1,0,0
938,,0.72,11,6,98,133,14 ,0.10526 ,18.6,0,0,0,0,1,1,1,1,0,0,0,0,0,34,0,1,0,1,0,0
939,,5,13,24,0,23,2 ,0.08696 ,2.6,0,1,0,0,0,0,0,0,0,0,0,1,0,32,0,3,0,0,0,0
940,,0.9,11,6,0,33,2 ,0.06061 ,8.4,-0.047619,0,0,0,0,0,0,0,1,0,0,0,0,24,1,0,0,0,0,0
941,,2.9,11,9,0,71,6 ,0.08451 ,4.3,0.0232558,1,0,1,0,0,0,0,0,0,0,1,0,27,1,3,1,0,0,0
942,,4,13,24,0,28,3 ,0.10714 ,3.2,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,5,0,1,0,0
943,,0.96,13,15,0,57,6 ,0.10526 ,3.12,0.0512821,1,0,0,1,1,1,0,1,0,0,0,0,43,0,2,0,1,0,0
944,,1.32,11,6,90,30,2 ,0.06667 ,8,0.05,0,0,0,0,0,1,0,0,0,0,0,1,34,0,4,1,1,0,0
945,,1.5,10,3,94,42,4 ,0.09524 ,10.939132,0,1,1,0,1,0,0,0,1,0,0,0,0,29,0,3,0,1,0,1
946,,0.6,13,24,0,40,5 ,0.12500 ,4.8058,0.0434783,1,1,1,0,0,0,0,1,0,0,0,0,26,1,2,0,0,0,0
947,,2.52,12,12,0,31,5 ,0.16129 ,2.533332,0.105263,1,0,0,1,1,0,0,0,0,1,0,0,31,1,5,0,0,0,0
948,,1,13,24,0,45,4 ,0.08889 ,6,0.1,1,0,1,0,1,0,0,1,0,0,0,0,31,0,1,1,1,1,1
949,,3.5,13,24,0,24,2 ,0.08333 ,5.2,0,0,0,1,0,0,0,1,0,0,0,0,0,28,0,5,1,1,0,0
950,,1,11,6,90,50,5 ,0.10000 ,3.699312,0.0344828,1,0,1,0,0,0,0,0,0,0,1,0,30,1,4,1,0,0,0
951,,0.8,11,6,101,194,11 ,0.05670 ,23.661948,0,1,1,0,0,0,0,0,1,0,0,0,0,25,1,1,0,0,0,0
952,,1.8,11,6,85,157,15 ,0.09554 ,10,0.03,1,0,0,1,0,1,0,0,0,0,1,0,31,0,3,0,0,0,0
953,,4.2,11,6,101,20,3 ,0.15000 ,5.6,0.0714286,0,0,0,0,0,0,0,0,0,0,1,0,32,0,2,0,1,0,0
954,,0.5,11,6,100,22,2 ,0.09091 ,4.8,0,1,0,0,1,0,0,0,0,0,1,0,0,26,1,2,0,0,0,0
955,,1.7,13,24,0,46,5 ,0.10870 ,6.6,0.030303,0,0,0,0,0,1,0,1,0,0,0,0,36,0,2,0,0,0,0
956,,0.8,11,12,97,20,3 ,0.15000 ,4.933332,-0.0833333,0,1,0,0,0,0,1,0,0,0,0,0,26,0,1,0,1,0,1
957,,3,13,24,0,47,6 ,0.12766 ,3.028572,0,1,1,0,0,0,0,0,0,0,0,1,0,37,0,5,1,1,1,1
958,,0.8,12,12,0,39,3 ,0.07692 ,6,0,1,1,0,0,0,0,1,0,0,0,0,0,24,1,5,0,1,0,0
959,,0.8,11,6,96,22,2 ,0.09091 ,4.8,0,1,0,0,0,0,0,0,0,0,0,1,0,39,0,3,1,1,0,0
960,,1.2,12,9,105,22,0 ,0.00000 ,4.8,0.0833333,1,0,1,0,0,0,0,0,0,1,0,0,34,1,2,0,0,0,0
961,,4,13,24,0,43,6 ,0.13953 ,6.2,0.0322581,0,0,0,1,1,0,0,0,0,0,1,0,36,0,4,0,1,0,0
